,action,instance_id,step,type,strtype
26369,4,6512,11,"['24', '24']","['24', '24']"
26370,8,6513,0,"['26', '24']","['26', '24']"
26371,2,6513,1,['16'],['16']
26372,6,6513,2,['14'],['14']
26373,1,6513,3,"['14', '16']","['14', '16']"
26374,6,6513,4,"['14', '14']","['14', '14']"
26375,4,6513,5,"['24', '24']","['24', '24']"
26376,8,6513,6,['26'],['26']
26377,5,6513,7,"['24', '24']","['24', '24']"
26378,7,6513,8,['24'],['24']
26379,3,6513,9,['26'],['26']
26380,7,6513,10,['14'],['14']
26381,7,6513,11,['24'],['24']
26382,6,6514,0,['14'],['14']
26383,5,6514,1,"['24', '24']","['24', '24']"
26384,8,6514,2,"['24', '26']","['24', '26']"
26385,7,6514,3,"['24', '24']","['24', '24']"
26386,6,6514,4,['14'],['14']
26387,6,6514,5,['24'],['24']
26388,4,6514,6,['24'],['24']
26389,2,6514,7,['26'],['26']
26390,8,6514,8,"['14', '14']","['14', '14']"
26391,3,6514,9,['26'],['26']
26392,1,6514,10,"['16', '14']","['16', '14']"
26393,5,6514,11,['16'],['16']
26394,5,6515,0,"['24', '24']","['24', '24']"
26395,4,6515,1,['14'],['14']
26396,8,6515,2,['26'],['26']
26397,7,6515,3,"['24', '24']","['24', '24']"
26398,2,6515,4,['26'],['26']
26399,1,6515,5,"['14', '16']","['14', '16']"
26400,6,6515,6,['14'],['14']
26401,7,6515,7,['24'],['24']
26402,3,6515,8,['16'],['16']
26403,4,6515,9,['24'],['24']
26404,6,6515,10,"['14', '14']","['14', '14']"
26405,8,6515,11,"['24', '26']","['24', '26']"
26406,6,6516,0,['14'],['14']
26407,6,6516,1,['14'],['14']
26408,8,6516,2,['26'],['26']
26409,3,6516,3,['16'],['16']
26410,5,6516,4,"['14', '14']","['14', '14']"
26411,4,6516,5,"['24', '24']","['24', '24']"
26412,8,6516,6,"['26', '24']","['26', '24']"
26413,2,6516,7,['26'],['26']
26414,7,6516,8,"['24', '24']","['24', '24']"
26415,1,6516,9,"['16', '14']","['16', '14']"
26416,7,6516,10,['24'],['24']
26417,6,6516,11,['24'],['24']
26418,7,6517,0,['24'],['24']
26419,5,6517,1,"['24', '24']","['24', '24']"
26420,6,6517,2,['14'],['14']
26421,7,6517,3,['24'],['24']
26422,3,6517,4,['16'],['16']
26423,6,6517,5,"['14', '14']","['14', '14']"
26424,8,6517,6,['26'],['26']
26425,7,6517,7,['14'],['14']
26426,1,6517,8,"['14', '16']","['14', '16']"
26427,2,6517,9,['26'],['26']
26428,4,6517,10,"['24', '24']","['24', '24']"
26429,8,6517,11,"['26', '24']","['26', '24']"
26430,5,6518,0,"['24', '24']","['24', '24']"
26431,7,6518,1,['24'],['24']
26432,6,6518,2,['14'],['14']
26433,7,6518,3,['24'],['24']
26434,1,6518,4,"['16', '14']","['16', '14']"
26435,4,6518,5,"['14', '14']","['14', '14']"
26436,8,6518,6,['26'],['26']
26437,6,6518,7,"['24', '24']","['24', '24']"
26438,8,6518,8,"['26', '24']","['26', '24']"
26439,3,6518,9,['16'],['16']
26440,2,6518,10,['26'],['26']
26441,7,6518,11,['14'],['14']
26442,5,6519,0,"['24', '24']","['24', '24']"
26443,6,6519,1,"['14', '14']","['14', '14']"
26444,6,6519,2,['14'],['14']
26445,1,6519,3,"['16', '14']","['16', '14']"
26446,8,6519,4,['26'],['26']
26447,7,6519,5,['24'],['24']
26448,4,6519,6,['24'],['24']
26449,2,6519,7,['26'],['26']
26450,3,6519,8,['16'],['16']
26451,8,6519,9,"['24', '26']","['24', '26']"
26452,4,6519,10,['14'],['14']
26453,7,6519,11,"['24', '24']","['24', '24']"
26454,1,6520,0,"['14', '16']","['14', '16']"
26455,6,6520,1,['14'],['14']
26456,8,6520,2,['26'],['26']
26457,7,6520,3,['24'],['24']
26458,5,6520,4,"['24', '24']","['24', '24']"
26459,2,6520,5,['26'],['26']
26460,8,6520,6,"['26', '24']","['26', '24']"
26461,7,6520,7,"['24', '24']","['24', '24']"
26462,4,6520,8,['14'],['14']
26463,3,6520,9,['16'],['16']
26464,4,6520,10,['24'],['24']
26465,6,6520,11,"['14', '14']","['14', '14']"
26466,2,6521,0,['26'],['26']
26467,7,6521,1,['24'],['24']
26468,5,6521,2,"['24', '24']","['24', '24']"
26469,6,6521,3,['14'],['14']
26470,1,6521,4,"['14', '16']","['14', '16']"
26471,7,6521,5,['24'],['24']
26472,4,6521,6,"['24', '24']","['24', '24']"
26473,6,6521,7,['14'],['14']
26474,3,6521,8,['16'],['16']
26475,8,6521,9,"['24', '26']","['24', '26']"
26476,8,6521,10,"['14', '14']","['14', '14']"
26477,5,6521,11,['26'],['26']
26478,7,6522,0,['24'],['24']
26479,5,6522,1,"['24', '24']","['24', '24']"
26480,8,6522,2,"['24', '26']","['24', '26']"
26481,6,6522,3,"['14', '14']","['14', '14']"
26482,8,6522,4,['26'],['26']
26483,2,6522,5,['26'],['26']
26484,3,6522,6,['16'],['16']
26485,7,6522,7,['24'],['24']
26486,6,6522,8,['14'],['14']
26487,1,6522,9,"['16', '14']","['16', '14']"
26488,7,6522,10,['14'],['14']
26489,4,6522,11,"['24', '24']","['24', '24']"
26490,5,6523,0,"['24', '24']","['24', '24']"
26491,7,6523,1,"['24', '24']","['24', '24']"
26492,7,6523,2,['24'],['24']
26493,6,6523,3,['24'],['24']
26494,6,6523,4,"['14', '14']","['14', '14']"
26495,2,6523,5,['16'],['16']
26496,1,6523,6,"['16', '14']","['16', '14']"
26497,4,6523,7,['14'],['14']
26498,8,6523,8,"['24', '26']","['24', '26']"
26499,8,6523,9,['26'],['26']
26500,4,6523,10,['14'],['14']
26501,3,6523,11,['26'],['26']
26502,2,6524,0,['26'],['26']
26503,3,6524,1,['16'],['16']
26504,6,6524,2,"['14', '14']","['14', '14']"
26505,8,6524,3,['26'],['26']
26506,6,6524,4,['14'],['14']
26507,7,6524,5,['24'],['24']
26508,1,6524,6,"['16', '14']","['16', '14']"
26509,4,6524,7,['14'],['14']
26510,5,6524,8,"['24', '24']","['24', '24']"
26511,8,6524,9,"['24', '26']","['24', '26']"
26512,7,6524,10,"['24', '24']","['24', '24']"
26513,5,6524,11,['24'],['24']
26514,6,6525,0,['14'],['14']
26515,1,6525,1,"['16', '14']","['16', '14']"
26516,5,6525,2,"['24', '24']","['24', '24']"
26517,7,6525,3,['24'],['24']
26518,7,6525,4,"['24', '24']","['24', '24']"
26519,6,6525,5,"['14', '14']","['14', '14']"
26520,4,6525,6,['14'],['14']
26521,8,6525,7,['26'],['26']
26522,3,6525,8,['16'],['16']
26523,4,6525,9,['24'],['24']
26524,8,6525,10,"['24', '26']","['24', '26']"
26525,2,6525,11,['26'],['26']
26526,2,6526,0,['26'],['26']
26527,7,6526,1,['24'],['24']
26528,6,6526,2,['14'],['14']
26529,6,6526,3,"['14', '14']","['14', '14']"
26530,8,6526,4,"['26', '24']","['26', '24']"
26531,5,6526,5,"['24', '24']","['24', '24']"
26532,3,6526,6,['16'],['16']
26533,8,6526,7,['26'],['26']
26534,7,6526,8,['24'],['24']
26535,7,6526,9,['14'],['14']
26536,4,6526,10,"['24', '24']","['24', '24']"
26537,1,6526,11,"['14', '16']","['14', '16']"
26538,6,6527,0,"['14', '14']","['14', '14']"
26539,5,6527,1,"['24', '24']","['24', '24']"
26540,2,6527,2,['26'],['26']
26541,3,6527,3,['16'],['16']
26542,6,6527,4,['14'],['14']
26543,7,6527,5,['24'],['24']
26544,7,6527,6,['24'],['24']
26545,8,6527,7,"['24', '26']","['24', '26']"
26546,4,6527,8,['14'],['14']
26547,1,6527,9,"['16', '14']","['16', '14']"
26548,8,6527,10,"['24', '24']","['24', '24']"
26549,5,6527,11,['26'],['26']
26550,2,6528,0,['16'],['16']
26551,8,6528,1,['26'],['26']
26552,6,6528,2,"['14', '14']","['14', '14']"
26553,7,6528,3,['24'],['24']
26554,8,6528,4,"['24', '26']","['24', '26']"
26555,6,6528,5,['14'],['14']
26556,4,6528,6,"['24', '24']","['24', '24']"
26557,5,6528,7,"['24', '24']","['24', '24']"
26558,3,6528,8,['26'],['26']
26559,7,6528,9,['24'],['24']
26560,7,6528,10,['14'],['14']
26561,1,6528,11,"['14', '16']","['14', '16']"
26562,2,6529,0,['26'],['26']
26563,7,6529,1,['24'],['24']
26564,6,6529,2,['14'],['14']
26565,8,6529,3,['26'],['26']
26566,7,6529,4,['24'],['24']
26567,3,6529,5,['16'],['16']
26568,4,6529,6,"['24', '24']","['24', '24']"
26569,5,6529,7,"['14', '14']","['14', '14']"
26570,1,6529,8,"['14', '16']","['14', '16']"
26571,8,6529,9,"['26', '24']","['26', '24']"
26572,6,6529,10,"['24', '24']","['24', '24']"
26573,7,6529,11,['14'],['14']
26574,2,6530,0,['26'],['26']
26575,6,6530,1,"['14', '14']","['14', '14']"
26576,7,6530,2,['24'],['24']
26577,5,6530,3,"['24', '24']","['24', '24']"
26578,3,6530,4,['16'],['16']
26579,8,6530,5,['26'],['26']
26580,1,6530,6,"['14', '16']","['14', '16']"
26581,8,6530,7,"['24', '26']","['24', '26']"
26582,7,6530,8,['24'],['24']
26583,7,6530,9,['14'],['14']
26584,6,6530,10,['14'],['14']
26585,4,6530,11,"['24', '24']","['24', '24']"
26586,2,6531,0,['26'],['26']
26587,8,6531,1,"['24', '26']","['24', '26']"
26588,6,6531,2,['14'],['14']
26589,8,6531,3,['26'],['26']
26590,7,6531,4,"['24', '24']","['24', '24']"
26591,3,6531,5,['16'],['16']
26592,1,6531,6,"['16', '14']","['16', '14']"
26593,6,6531,7,['14'],['14']
26594,7,6531,8,['24'],['24']
26595,4,6531,9,"['24', '24']","['24', '24']"
26596,5,6531,10,"['14', '14']","['14', '14']"
26597,6,6531,11,['24'],['24']
26598,1,6532,0,"['16', '14']","['16', '14']"
26599,8,6532,1,['26'],['26']
26600,8,6532,2,"['26', '24']","['26', '24']"
26601,2,6532,3,['26'],['26']
26602,7,6532,4,['24'],['24']
26603,7,6532,5,"['24', '24']","['24', '24']"
26604,6,6532,6,['14'],['14']
26605,4,6532,7,['24'],['24']
26606,3,6532,8,['16'],['16']
26607,5,6532,9,"['14', '14']","['14', '14']"
26608,6,6532,10,['14'],['14']
26609,6,6532,11,"['24', '24']","['24', '24']"
26610,6,6533,0,['14'],['14']
26611,8,6533,1,"['26', '24']","['26', '24']"
26612,8,6533,2,['26'],['26']
26613,5,6533,3,"['24', '24']","['24', '24']"
26614,2,6533,4,['26'],['26']
26615,4,6533,5,['14'],['14']
26616,1,6533,6,"['14', '16']","['14', '16']"
26617,7,6533,7,"['24', '24']","['24', '24']"
26618,3,6533,8,['16'],['16']
26619,7,6533,9,['24'],['24']
26620,4,6533,10,['24'],['24']
26621,6,6533,11,"['14', '14']","['14', '14']"
26622,6,6534,0,"['14', '14']","['14', '14']"
26623,4,6534,1,"['24', '24']","['24', '24']"
26624,1,6534,2,"['16', '14']","['16', '14']"
26625,8,6534,3,['26'],['26']
26626,8,6534,4,"['26', '24']","['26', '24']"
26627,7,6534,5,['24'],['24']
26628,6,6534,6,['24'],['24']
26629,5,6534,7,"['24', '24']","['24', '24']"
26630,2,6534,8,['26'],['26']
26631,5,6534,9,['14'],['14']
26632,7,6534,10,['14'],['14']
26633,3,6534,11,['16'],['16']
26634,6,6535,0,"['14', '14']","['14', '14']"
26635,5,6535,1,"['24', '24']","['24', '24']"
26636,2,6535,2,['26'],['26']
26637,6,6535,3,['14'],['14']
26638,7,6535,4,['24'],['24']
26639,7,6535,5,['24'],['24']
26640,3,6535,6,['16'],['16']
26641,8,6535,7,['26'],['26']
26642,1,6535,8,"['14', '16']","['14', '16']"
26643,7,6535,9,['14'],['14']
26644,8,6535,10,"['24', '26']","['24', '26']"
26645,4,6535,11,"['24', '24']","['24', '24']"
26646,7,6536,0,['24'],['24']
26647,7,6536,1,['24'],['24']
26648,1,6536,2,"['16', '14']","['16', '14']"
26649,5,6536,3,"['24', '24']","['24', '24']"
26650,8,6536,4,['26'],['26']
26651,6,6536,5,['14'],['14']
26652,6,6536,6,"['14', '14']","['14', '14']"
26653,3,6536,7,['16'],['16']
26654,8,6536,8,"['24', '26']","['24', '26']"
26655,7,6536,9,['14'],['14']
26656,2,6536,10,['26'],['26']
26657,4,6536,11,"['24', '24']","['24', '24']"
26658,8,6537,0,"['24', '26']","['24', '26']"
26659,6,6537,1,"['14', '14']","['14', '14']"
26660,2,6537,2,['16'],['16']
26661,1,6537,3,"['16', '14']","['16', '14']"
26662,6,6537,4,['14'],['14']
26663,5,6537,5,"['24', '24']","['24', '24']"
26664,8,6537,6,['26'],['26']
26665,7,6537,7,['24'],['24']
26666,4,6537,8,['26'],['26']
26667,7,6537,9,"['24', '24']","['24', '24']"
26668,3,6537,10,['24'],['24']
26669,5,6537,11,['14'],['14']
26670,2,6538,0,['26'],['26']
26671,8,6538,1,['26'],['26']
26672,6,6538,2,['14'],['14']
26673,3,6538,3,['16'],['16']
26674,5,6538,4,"['24', '24']","['24', '24']"
26675,7,6538,5,['24'],['24']
26676,6,6538,6,['14'],['14']
26677,8,6538,7,"['24', '26']","['24', '26']"
26678,7,6538,8,['24'],['24']
26679,4,6538,9,"['24', '24']","['24', '24']"
26680,1,6538,10,"['14', '16']","['14', '16']"
26681,8,6538,11,"['14', '14']","['14', '14']"
26682,2,6539,0,['26'],['26']
26683,1,6539,1,"['16', '14']","['16', '14']"
26684,8,6539,2,"['24', '26']","['24', '26']"
26685,6,6539,3,['14'],['14']
26686,3,6539,4,['16'],['16']
26687,4,6539,5,"['24', '24']","['24', '24']"
26688,5,6539,6,"['14', '14']","['14', '14']"
26689,7,6539,7,"['24', '24']","['24', '24']"
26690,7,6539,8,['24'],['24']
26691,6,6539,9,['14'],['14']
26692,8,6539,10,['26'],['26']
26693,6,6539,11,['24'],['24']
26694,2,6540,0,['26'],['26']
26695,6,6540,1,['14'],['14']
26696,6,6540,2,"['14', '14']","['14', '14']"
26697,3,6540,3,['16'],['16']
26698,8,6540,4,['26'],['26']
26699,7,6540,5,['14'],['14']
26700,8,6540,6,"['24', '26']","['24', '26']"
26701,7,6540,7,['24'],['24']
26702,7,6540,8,['24'],['24']
26703,1,6540,9,"['14', '16']","['14', '16']"
26704,4,6540,10,"['24', '24']","['24', '24']"
26705,5,6540,11,"['24', '24']","['24', '24']"
26706,7,6541,0,['24'],['24']
26707,5,6541,1,"['24', '24']","['24', '24']"
26708,8,6541,2,['26'],['26']
26709,8,6541,3,"['26', '24']","['26', '24']"
26710,1,6541,4,"['16', '14']","['16', '14']"
26711,7,6541,5,['24'],['24']
26712,6,6541,6,['14'],['14']
26713,2,6541,7,['26'],['26']
26714,4,6541,8,"['14', '14']","['14', '14']"
26715,3,6541,9,['16'],['16']
26716,6,6541,10,"['24', '24']","['24', '24']"
26717,5,6541,11,['14'],['14']
26718,6,6542,0,"['14', '14']","['14', '14']"
26719,6,6542,1,['14'],['14']
26720,2,6542,2,['26'],['26']
26721,7,6542,3,['24'],['24']
26722,3,6542,4,['16'],['16']
26723,1,6542,5,"['14', '16']","['14', '16']"
26724,5,6542,6,"['24', '24']","['24', '24']"
26725,4,6542,7,['14'],['14']
26726,7,6542,8,"['24', '24']","['24', '24']"
26727,4,6542,9,['24'],['24']
26728,8,6542,10,"['26', '24']","['26', '24']"
26729,8,6542,11,['26'],['26']
26730,5,6543,0,"['24', '24']","['24', '24']"
26731,6,6543,1,['14'],['14']
26732,6,6543,2,['14'],['14']
26733,7,6543,3,['24'],['24']
26734,8,6543,4,['26'],['26']
26735,2,6543,5,['16'],['16']
26736,1,6543,6,"['16', '14']","['16', '14']"
26737,8,6543,7,"['24', '26']","['24', '26']"
26738,4,6543,8,"['24', '24']","['24', '24']"
26739,7,6543,9,['24'],['24']
26740,5,6543,10,['26'],['26']
26741,6,6543,11,"['14', '14']","['14', '14']"
26742,2,6544,0,['26'],['26']
26743,5,6544,1,"['24', '24']","['24', '24']"
26744,3,6544,2,['16'],['16']
26745,6,6544,3,['14'],['14']
26746,6,6544,4,['14'],['14']
26747,4,6544,5,"['14', '14']","['14', '14']"
26748,6,6544,6,['24'],['24']
26749,8,6544,7,['26'],['26']
26750,1,6544,8,"['14', '16']","['14', '16']"
26751,5,6544,9,['24'],['24']
26752,8,6544,10,"['26', '24']","['26', '24']"
26753,7,6544,11,"['24', '24']","['24', '24']"
26754,3,6545,0,['16'],['16']
26755,2,6545,1,['26'],['26']
26756,6,6545,2,['14'],['14']
26757,8,6545,3,"['26', '24']","['26', '24']"
26758,5,6545,4,"['24', '24']","['24', '24']"
26759,8,6545,5,['26'],['26']
26760,7,6545,6,['14'],['14']
26761,1,6545,7,"['16', '14']","['16', '14']"
26762,4,6545,8,"['24', '24']","['24', '24']"
26763,7,6545,9,['24'],['24']
26764,7,6545,10,['24'],['24']
26765,6,6545,11,"['14', '14']","['14', '14']"
26766,2,6546,0,['26'],['26']
26767,6,6546,1,['14'],['14']
26768,5,6546,2,"['24', '24']","['24', '24']"
26769,6,6546,3,['14'],['14']
26770,1,6546,4,"['14', '16']","['14', '16']"
26771,4,6546,5,"['14', '14']","['14', '14']"
26772,7,6546,6,['24'],['24']
26773,3,6546,7,['16'],['16']
26774,7,6546,8,"['24', '24']","['24', '24']"
26775,8,6546,9,"['26', '24']","['26', '24']"
26776,5,6546,10,['24'],['24']
26777,8,6546,11,['26'],['26']
26778,2,6547,0,['26'],['26']
26779,4,6547,1,"['24', '24']","['24', '24']"
26780,3,6547,2,['16'],['16']
26781,1,6547,3,"['14', '16']","['14', '16']"
26782,5,6547,4,['24'],['24']
26783,6,6547,5,"['14', '14']","['14', '14']"
26784,6,6547,6,['24'],['24']
26785,5,6547,7,"['24', '24']","['24', '24']"
26786,7,6547,8,['14'],['14']
26787,8,6547,9,"['24', '26']","['24', '26']"
26788,8,6547,10,['26'],['26']
26789,7,6547,11,['14'],['14']
26790,5,6548,0,"['24', '24']","['24', '24']"
26791,7,6548,1,"['24', '24']","['24', '24']"
26792,8,6548,2,"['26', '24']","['26', '24']"
26793,6,6548,3,['14'],['14']
26794,7,6548,4,['24'],['24']
26795,3,6548,5,['16'],['16']
26796,8,6548,6,['26'],['26']
26797,4,6548,7,['24'],['24']
26798,6,6548,8,"['14', '14']","['14', '14']"
26799,1,6548,9,"['14', '16']","['14', '16']"
26800,4,6548,10,['14'],['14']
26801,2,6548,11,['26'],['26']
26802,2,6549,0,['26'],['26']
26803,7,6549,1,['24'],['24']
26804,4,6549,2,"['24', '24']","['24', '24']"
26805,8,6549,3,"['24', '26']","['24', '26']"
26806,6,6549,4,['14'],['14']
26807,8,6549,5,['26'],['26']
26808,6,6549,6,['14'],['14']
26809,7,6549,7,['24'],['24']
26810,1,6549,8,"['16', '14']","['16', '14']"
26811,3,6549,9,['16'],['16']
26812,5,6549,10,"['24', '24']","['24', '24']"
26813,8,6549,11,"['14', '14']","['14', '14']"
26814,2,6550,0,['26'],['26']
26815,4,6550,1,"['24', '24']","['24', '24']"
26816,3,6550,2,['16'],['16']
26817,8,6550,3,['26'],['26']
26818,6,6550,4,['14'],['14']
26819,7,6550,5,['24'],['24']
26820,7,6550,6,['24'],['24']
26821,8,6550,7,"['24', '26']","['24', '26']"
26822,1,6550,8,"['16', '14']","['16', '14']"
26823,6,6550,9,"['14', '14']","['14', '14']"
26824,5,6550,10,['14'],['14']
26825,5,6550,11,"['24', '24']","['24', '24']"
26826,5,6551,0,"['24', '24']","['24', '24']"
26827,3,6551,1,['16'],['16']
26828,6,6551,2,['14'],['14']
26829,8,6551,3,"['24', '26']","['24', '26']"
26830,8,6551,4,['26'],['26']
26831,7,6551,5,['24'],['24']
26832,4,6551,6,"['14', '14']","['14', '14']"
26833,7,6551,7,['24'],['24']
26834,1,6551,8,"['16', '14']","['16', '14']"
26835,2,6551,9,['26'],['26']
26836,6,6551,10,"['24', '24']","['24', '24']"
26837,7,6551,11,['14'],['14']
26838,8,6552,0,"['24', '26']","['24', '26']"
26839,7,6552,1,['24'],['24']
26840,5,6552,2,"['24', '24']","['24', '24']"
26841,7,6552,3,['24'],['24']
26842,6,6552,4,"['14', '14']","['14', '14']"
26843,6,6552,5,['14'],['14']
26844,4,6552,6,['14'],['14']
26845,3,6552,7,['16'],['16']
26846,2,6552,8,['26'],['26']
26847,5,6552,9,['26'],['26']
26848,1,6552,10,"['16', '14']","['16', '14']"
26849,8,6552,11,"['24', '24']","['24', '24']"
26850,8,6553,0,"['24', '26']","['24', '26']"
26851,7,6553,1,['24'],['24']
26852,2,6553,2,['16'],['16']
26853,7,6553,3,['24'],['24']
26854,5,6553,4,"['24', '24']","['24', '24']"
26855,4,6553,5,"['14', '14']","['14', '14']"
26856,8,6553,6,['26'],['26']
26857,6,6553,7,"['24', '24']","['24', '24']"
26858,6,6553,8,['14'],['14']
26859,1,6553,9,"['14', '16']","['14', '16']"
26860,7,6553,10,['14'],['14']
26861,3,6553,11,['26'],['26']
26862,2,6554,0,['26'],['26']
26863,5,6554,1,"['24', '24']","['24', '24']"
26864,6,6554,2,"['14', '14']","['14', '14']"
26865,6,6554,3,['14'],['14']
26866,7,6554,4,['24'],['24']
26867,7,6554,5,"['24', '24']","['24', '24']"
26868,4,6554,6,['24'],['24']
26869,8,6554,7,"['26', '24']","['26', '24']"
26870,8,6554,8,['26'],['26']
26871,4,6554,9,['14'],['14']
26872,3,6554,10,['16'],['16']
26873,1,6554,11,"['16', '14']","['16', '14']"
26874,2,6555,0,['26'],['26']
26875,5,6555,1,"['24', '24']","['24', '24']"
26876,8,6555,2,"['24', '26']","['24', '26']"
26877,6,6555,3,['14'],['14']
26878,7,6555,4,['24'],['24']
26879,1,6555,5,"['14', '16']","['14', '16']"
26880,4,6555,6,"['24', '24']","['24', '24']"
26881,7,6555,7,['24'],['24']
26882,6,6555,8,"['14', '14']","['14', '14']"
26883,7,6555,9,['14'],['14']
26884,3,6555,10,['16'],['16']
26885,8,6555,11,['26'],['26']
26886,7,6556,0,['24'],['24']
26887,4,6556,1,"['24', '24']","['24', '24']"
26888,8,6556,2,"['26', '24']","['26', '24']"
26889,6,6556,3,['14'],['14']
26890,2,6556,4,['26'],['26']
26891,7,6556,5,['24'],['24']
26892,5,6556,6,"['24', '24']","['24', '24']"
26893,1,6556,7,"['14', '16']","['14', '16']"
26894,8,6556,8,['26'],['26']
26895,3,6556,9,['16'],['16']
26896,6,6556,10,"['14', '14']","['14', '14']"
26897,7,6556,11,['14'],['14']
26898,1,6557,0,"['16', '14']","['16', '14']"
26899,2,6557,1,['26'],['26']
26900,6,6557,2,['14'],['14']
26901,7,6557,3,['24'],['24']
26902,6,6557,4,"['14', '14']","['14', '14']"
26903,8,6557,5,"['24', '26']","['24', '26']"
26904,4,6557,6,['14'],['14']
26905,5,6557,7,"['24', '24']","['24', '24']"
26906,7,6557,8,"['24', '24']","['24', '24']"
26907,3,6557,9,['16'],['16']
26908,4,6557,10,['24'],['24']
26909,8,6557,11,['26'],['26']
26910,5,6558,0,"['24', '24']","['24', '24']"
26911,6,6558,1,['14'],['14']
26912,4,6558,2,['14'],['14']
26913,8,6558,3,['26'],['26']
26914,2,6558,4,['26'],['26']
26915,7,6558,5,"['24', '24']","['24', '24']"
26916,7,6558,6,['24'],['24']
26917,4,6558,7,['24'],['24']
26918,1,6558,8,"['14', '16']","['14', '16']"
26919,6,6558,9,"['14', '14']","['14', '14']"
26920,8,6558,10,"['24', '26']","['24', '26']"
26921,3,6558,11,['16'],['16']
26922,5,6559,0,"['24', '24']","['24', '24']"
26923,6,6559,1,['14'],['14']
26924,4,6559,2,"['24', '24']","['24', '24']"
26925,2,6559,3,['26'],['26']
26926,6,6559,4,"['14', '14']","['14', '14']"
26927,1,6559,5,"['16', '14']","['16', '14']"
26928,7,6559,6,['24'],['24']
26929,7,6559,7,['14'],['14']
26930,8,6559,8,['26'],['26']
26931,8,6559,9,"['24', '26']","['24', '26']"
26932,3,6559,10,['16'],['16']
26933,7,6559,11,['24'],['24']
26934,2,6560,0,['16'],['16']
26935,8,6560,1,['26'],['26']
26936,7,6560,2,['24'],['24']
26937,6,6560,3,['24'],['24']
26938,1,6560,4,"['16', '14']","['16', '14']"
26939,8,6560,5,"['24', '26']","['24', '26']"
26940,3,6560,6,['26'],['26']
26941,6,6560,7,"['14', '14']","['14', '14']"
26942,5,6560,8,['14'],['14']
26943,5,6560,9,"['24', '24']","['24', '24']"
26944,4,6560,10,['14'],['14']
26945,7,6560,11,"['24', '24']","['24', '24']"
26946,1,6561,0,"['16', '14']","['16', '14']"
26947,5,6561,1,"['24', '24']","['24', '24']"
26948,3,6561,2,['16'],['16']
26949,7,6561,3,['24'],['24']
26950,8,6561,4,['26'],['26']
26951,6,6561,5,"['14', '14']","['14', '14']"
26952,6,6561,6,['14'],['14']
26953,2,6561,7,['26'],['26']
26954,4,6561,8,['24'],['24']
26955,4,6561,9,['14'],['14']
26956,7,6561,10,"['24', '24']","['24', '24']"
26957,8,6561,11,"['24', '26']","['24', '26']"
26958,5,6562,0,"['24', '24']","['24', '24']"
26959,4,6562,1,['24'],['24']
26960,8,6562,2,['26'],['26']
26961,8,6562,3,"['14', '14']","['14', '14']"
26962,7,6562,4,"['24', '24']","['24', '24']"
26963,4,6562,5,['14'],['14']
26964,1,6562,6,"['14', '16']","['14', '16']"
26965,6,6562,7,"['24', '26']","['24', '26']"
26966,6,6562,8,['14'],['14']
26967,5,6562,9,['24'],['24']
26968,2,6562,10,['26'],['26']
26969,3,6562,11,['16'],['16']
26970,5,6563,0,"['24', '24']","['24', '24']"
26971,8,6563,1,['26'],['26']
26972,8,6563,2,"['26', '24']","['26', '24']"
26973,6,6563,3,"['14', '14']","['14', '14']"
26974,7,6563,4,"['24', '24']","['24', '24']"
26975,2,6563,5,['16'],['16']
26976,4,6563,6,['14'],['14']
26977,1,6563,7,"['14', '16']","['14', '16']"
26978,6,6563,8,['14'],['14']
26979,7,6563,9,['24'],['24']
26980,4,6563,10,['24'],['24']
26981,3,6563,11,['26'],['26']
26982,8,6564,0,"['24', '26']","['24', '26']"
26983,2,6564,1,['26'],['26']
26984,3,6564,2,['16'],['16']
26985,6,6564,3,['14'],['14']
26986,1,6564,4,"['14', '16']","['14', '16']"
26987,8,6564,5,['26'],['26']
26988,6,6564,6,['14'],['14']
26989,4,6564,7,"['24', '24']","['24', '24']"
26990,5,6564,8,"['24', '24']","['24', '24']"
26991,7,6564,9,"['14', '14']","['14', '14']"
26992,7,6564,10,['24'],['24']
26993,5,6564,11,['24'],['24']
26994,2,6565,0,['26'],['26']
26995,3,6565,1,['16'],['16']
26996,1,6565,2,"['14', '16']","['14', '16']"
26997,4,6565,3,"['24', '24']","['24', '24']"
26998,8,6565,4,"['24', '26']","['24', '26']"
26999,6,6565,5,"['14', '14']","['14', '14']"
27000,8,6565,6,['26'],['26']
27001,5,6565,7,"['24', '24']","['24', '24']"
27002,6,6565,8,['14'],['14']
27003,7,6565,9,['14'],['14']
27004,7,6565,10,['24'],['24']
27005,7,6565,11,['24'],['24']
27006,7,6566,0,['24'],['24']
27007,8,6566,1,['26'],['26']
27008,3,6566,2,['16'],['16']
27009,5,6566,3,"['24', '24']","['24', '24']"
27010,7,6566,4,['24'],['24']
27011,6,6566,5,"['14', '14']","['14', '14']"
27012,6,6566,6,['14'],['14']
27013,7,6566,7,['14'],['14']
27014,1,6566,8,"['14', '16']","['14', '16']"
27015,2,6566,9,['26'],['26']
27016,8,6566,10,"['26', '24']","['26', '24']"
27017,4,6566,11,"['24', '24']","['24', '24']"
27018,8,6567,0,"['24', '26']","['24', '26']"
27019,6,6567,1,['14'],['14']
27020,2,6567,2,['16'],['16']
27021,5,6567,3,"['24', '24']","['24', '24']"
27022,1,6567,4,"['16', '14']","['16', '14']"
27023,4,6567,5,['14'],['14']
